customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,Postcode,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,industry_rank,Cluster
268,Kacie,Kidston,F,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,44,222,NSW,9.0,2752.0,0,60,1,0,10,44,2,1,9,10,0
727,Lenci,Duerden,M,98,1978-10-10,Senior Editor,Manufacturing,Mass Customer,N,No,3,44,233,VIC,3.0,3551.0,1,98,1,0,3,44,2,3,3,10,3
1401,Ashien,Winspare,F,68,1978-09-30,Null,Financial Services,High Net Worth,N,No,10,44,222,VIC,9.0,3036.0,0,68,2,0,10,44,2,3,9,9,0
27,Garvin,Klees,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12,44,143,VIC,7.0,3218.0,1,37,1,1,12,44,1,3,7,7,2
2528,Cassie,Toffaloni,M,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,No,15,44,344,QLD,7.0,4161.0,1,81,3,0,15,44,3,2,7,9,3
1886,Eugenie,Belcham,F,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18,44,422,NSW,9.0,2567.0,0,35,3,0,18,44,4,1,9,4,2
969,Jo,Mallinar,F,20,1978-09-19,Health Coach IV,Health,High Net Worth,N,Yes,18,44,322,QLD,5.0,4209.0,0,20,2,1,18,44,3,2,5,7,1
681,Jobyna,Elgey,F,55,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,Yes,17,44,432,NSW,9.0,2147.0,0,55,1,1,17,44,4,1,9,10,2
1959,Arlen,Klossek,M,3,1978-09-18,Director of Sales,Health,Mass Customer,N,Yes,16,44,143,QLD,9.0,4152.0,1,3,1,1,16,44,1,2,9,7,1
2383,Zaria,Eberz,F,34,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,N,No,15,44,344,NSW,9.0,2147.0,0,34,1,0,15,44,3,1,9,9,2
2238,Nata,Plinck,F,96,1978-09-14,Director of Sales,Retail,Mass Customer,N,Yes,14,44,112,VIC,9.0,3079.0,0,96,1,1,14,44,1,3,9,6,3
1854,Mandie,Jeger,F,11,1978-09-12,Community Outreach Specialist,Null,High Net Worth,N,Yes,17,44,412,VIC,1.0,3630.0,0,11,2,1,17,44,4,3,1,8,1
2769,Trevor,Itschakov,M,31,1978-09-10,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15,44,233,NSW,11.0,2203.0,1,31,3,1,15,44,2,1,11,10,1
552,Hilly,Kleinmann,M,66,1978-09-09,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20,44,121,NSW,9.0,2750.0,1,66,2,1,20,44,1,1,9,10,0
222,Nev,Larive,M,89,1978-09-03,Clinical Specialist,Health,Mass Customer,N,No,16,44,311,NSW,11.0,2015.0,1,89,1,0,16,44,3,1,11,7,3
1047,Standford,Tanswill,M,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,No,11,44,242,NSW,7.0,2871.0,1,39,3,0,11,44,2,1,7,9,2
120,Sloan,Wagg,M,80,1978-09-02,Legal Assistant,Financial Services,High Net Worth,N,Yes,4,44,111,NSW,2.0,2485.0,1,80,2,1,4,44,1,1,2,9,3
3307,Portia,Thirlwall,F,96,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14,44,424,QLD,2.0,4740.0,0,96,2,0,14,44,4,2,2,7,3
1002,Pacorro,De Clairmont,M,65,1978-08-30,Business Systems Development Analyst,Null,Mass Customer,N,Yes,18,44,122,VIC,12.0,3127.0,1,65,1,1,18,44,1,3,12,8,0
1776,Korey,Gate,M,77,1978-08-26,Accountant I,Financial Services,Affluent Customer,N,No,10,44,343,QLD,1.0,4721.0,1,77,3,0,10,44,3,2,1,9,3
2640,Curran,McMeekan,M,75,1978-08-24,Computer Systems Analyst IV,Null,Affluent Customer,N,No,12,44,244,VIC,10.0,3147.0,1,75,3,0,12,44,2,3,10,8,3
2783,Antonin,Gleaves,M,14,1978-08-24,Sales Representative,Retail,Affluent Customer,N,Yes,7,44,242,NSW,9.0,2171.0,1,14,3,1,7,44,2,1,9,6,1
3125,Krystyna,Scarasbrick,F,2,1978-08-21,Social Worker,Health,High Net Worth,N,Yes,5,44,421,NSW,8.0,2500.0,0,2,2,1,5,44,4,1,8,7,1
1457,Leonore,Slixby,F,99,1978-08-20,Speech Pathologist,Null,Affluent Customer,N,Yes,12,44,242,NSW,8.0,2564.0,0,99,3,1,12,44,2,1,8,8,3
2005,Marina,McElwee,F,41,1978-08-20,Accountant I,Manufacturing,High Net Worth,N,No,17,44,433,VIC,10.0,3192.0,0,41,2,0,17,44,4,3,10,10,2
332,Liza,Trouel,F,23,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14,44,111,QLD,8.0,4226.0,0,23,2,0,14,44,1,2,8,7,1
2557,Lian,Zarfai,F,37,1978-08-19,Null,Null,Mass Customer,N,No,19,44,314,VIC,8.0,3076.0,0,37,1,0,19,44,3,3,8,8,2
2606,Addi,Seager,F,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12,44,444,NSW,10.0,2093.0,0,56,2,0,12,44,4,1,10,10,0
3264,Garret,Higginbottam,M,88,1978-08-19,Null,Financial Services,Mass Customer,N,Yes,17,44,344,NSW,11.0,2204.0,1,88,1,1,17,44,3,1,11,9,3
2778,Micheil,Pockey,M,50,1978-08-13,Paralegal,Financial Services,Mass Customer,N,No,12,44,423,NSW,5.0,2287.0,1,50,1,0,12,44,4,1,5,9,2
1670,Gisella,Ravens,F,30,1978-08-12,Web Designer II,Retail,Mass Customer,N,No,19,44,244,NSW,11.0,2018.0,0,30,1,0,19,44,2,1,11,6,1
925,Nicko,Pembridge,M,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16,44,443,NSW,4.0,2323.0,1,42,3,0,16,44,4,1,4,10,2
1000,Paulie,Castelot,F,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,N,No,11,44,444,VIC,9.0,3136.0,0,44,1,0,11,44,4,3,9,9,2
1486,Dag,Landell,M,14,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,N,No,10,44,323,NSW,4.0,2325.0,1,14,1,0,10,44,3,1,4,10,1
2685,Demetria,Shoobridge,F,42,1978-08-06,Null,Null,Mass Customer,N,No,9,44,233,NSW,8.0,2570.0,0,42,1,0,9,44,2,1,8,8,2
859,Devinne,Tommeo,F,53,1978-08-02,Geologist I,Financial Services,Affluent Customer,N,Yes,7,44,332,NSW,10.0,2150.0,0,53,3,1,7,44,3,1,10,9,0
879,Hestia,Smetoun,F,58,1978-08-02,Null,Null,Mass Customer,N,No,12,44,221,NSW,10.0,2219.0,0,58,1,0,12,44,2,1,10,8,0
2513,Rustie,Ligoe,M,55,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,N,No,12,44,143,NSW,12.0,2033.0,1,55,1,0,12,44,1,1,12,5,0
429,Berny,Bold,F,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21,44,343,NSW,3.0,2340.0,0,7,2,1,21,44,3,1,3,4,1
1542,Sanders,Fernyhough,M,56,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,12,44,121,NSW,10.0,2155.0,1,56,1,1,12,44,1,1,10,7,0
2668,Allan,Govan,M,27,1978-07-26,Senior Quality Engineer,Health,Mass Customer,N,No,18,44,221,QLD,8.0,4226.0,1,27,1,0,18,44,2,2,8,7,1
1211,Gunar,Petasch,M,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14,44,121,NSW,8.0,2007.0,1,45,3,1,14,44,1,1,8,9,2
2118,Ulrick,Calyton,M,29,1978-07-22,Developer III,Null,High Net Worth,N,No,7,44,132,NSW,8.0,2747.0,1,29,2,0,7,44,1,1,8,8,1
1032,Maribelle,Werndly,F,36,1978-07-18,Executive Secretary,Null,Mass Customer,N,Yes,18,44,343,VIC,11.0,3145.0,0,36,1,1,18,44,3,3,11,8,2
3029,Timmie,Gori,M,85,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13,44,122,NSW,10.0,2230.0,1,85,1,0,13,44,1,1,10,10,3
75,Dollie,Sealy,F,28,1978-07-15,VP Product Management,Property,Mass Customer,N,No,19,44,244,NSW,8.0,2756.0,0,28,1,0,19,44,2,1,8,5,1
383,Barclay,Shalders,M,37,1978-07-15,Nurse Practicioner,Null,Affluent Customer,N,No,14,44,211,QLD,8.0,4170.0,1,37,3,0,14,44,2,2,8,8,2
1945,Griffin,Gisbourn,M,88,1978-07-10,Software Test Engineer II,Null,High Net Worth,N,Yes,9,44,111,NSW,9.0,2166.0,1,88,2,1,9,44,1,1,9,8,3
1233,Keeley,Hawsby,F,17,1978-07-07,Null,Retail,Affluent Customer,N,Yes,16,44,444,NSW,11.0,2085.0,0,17,3,1,16,44,4,1,11,6,1
1732,Elihu,Cudworth,M,95,1978-07-07,Desktop Support Technician,Argiculture,Mass Customer,N,Yes,10,44,122,VIC,8.0,3046.0,1,95,1,1,10,44,1,3,8,2,3
1617,Jannelle,Ort,F,97,1978-07-06,Compensation Analyst,Financial Services,Affluent Customer,N,No,10,44,423,QLD,8.0,4215.0,0,97,3,0,10,44,4,2,8,9,3
2619,Lavinia,Niess,F,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,N,Yes,14,44,212,QLD,3.0,4570.0,0,62,2,1,14,44,2,2,3,9,0
2419,Aron,Karlsen,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,N,No,9,44,242,QLD,5.0,4118.0,1,96,2,0,9,44,2,2,5,5,3
3193,Augusta,Henryson,F,6,1978-07-04,Web Designer IV,Property,High Net Worth,N,No,7,44,432,NSW,10.0,2519.0,0,6,2,0,7,44,4,1,10,5,1
1960,Falkner,Jochens,M,86,1978-07-03,Software Engineer II,Null,Mass Customer,N,Yes,10,44,222,QLD,8.0,4007.0,1,86,1,1,10,44,2,2,8,8,3
3160,Eadmund,Braycotton,M,87,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,N,No,21,44,223,NSW,10.0,2224.0,1,87,1,0,21,44,2,1,10,4,3
446,Marilee,Oosthout de Vree,F,73,1978-07-02,Tax Accountant,IT,Affluent Customer,N,Yes,4,44,244,NSW,9.0,2217.0,0,73,3,1,4,44,2,1,9,4,3
3116,Correy,Loynes,M,16,1978-06-29,Null,Health,Mass Customer,N,No,7,44,132,VIC,8.0,3156.0,1,16,1,0,7,44,1,3,8,7,1
2307,Corina,Shadwick,F,57,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,44,243,QLD,8.0,4568.0,0,57,2,1,13,44,2,2,8,6,0
570,Xever,Baldetti,M,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15,44,333,NSW,10.0,2225.0,1,14,1,1,15,44,3,1,10,9,1
1378,Ellie,Prester,F,36,1978-06-18,Null,Property,Affluent Customer,N,Yes,7,44,434,VIC,6.0,3163.0,0,36,3,1,7,44,4,3,6,5,2
3145,Gar,Barnewille,M,17,1978-06-17,Paralegal,Financial Services,High Net Worth,N,Yes,7,44,244,NSW,7.0,2010.0,1,17,2,1,7,44,2,1,7,9,1
392,Brandyn,Morrid,M,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13,44,144,VIC,8.0,3228.0,1,38,1,0,13,44,1,3,8,5,2
26,Trixi,Ginnelly,F,12,1978-06-10,Editor,Financial Services,Mass Customer,N,Yes,16,44,111,QLD,5.0,4740.0,0,12,1,1,16,44,1,2,5,9,1
896,Idell,Belderson,F,25,1978-06-10,VP Sales,Null,Mass Customer,N,No,15,44,321,NSW,8.0,2767.0,0,25,1,0,15,44,3,1,8,8,1
104,Odille,Panketh,F,40,1978-06-06,Automation Specialist II,Health,Mass Customer,N,Yes,9,44,244,QLD,10.0,4171.0,0,40,1,1,9,44,2,2,10,7,2
1181,Brita,Plant,F,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8,44,244,QLD,8.0,4217.0,0,2,1,0,8,44,2,2,8,2,1
1205,Barton,Baudts,M,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13,44,344,NSW,10.0,2222.0,1,38,3,0,13,44,3,1,10,10,2
1953,Luisa,McGlue,F,23,1978-06-05,Paralegal,Financial Services,High Net Worth,N,No,12,44,443,VIC,12.0,3121.0,0,23,2,0,12,44,4,3,12,9,1
545,Alecia,Crosse,F,43,1978-06-04,Project Manager,Health,Mass Customer,N,Yes,18,44,434,NSW,8.0,2761.0,0,43,1,1,18,44,4,1,8,7,2
648,Gardiner,Nutley,M,86,1978-06-04,Accountant II,Financial Services,Mass Customer,N,Yes,9,44,243,QLD,7.0,4551.0,1,86,1,1,9,44,2,2,7,9,3
1238,Steward,Beedham,M,24,1978-06-01,Graphic Designer,Null,Affluent Customer,N,Yes,6,44,131,VIC,5.0,3030.0,1,24,3,1,6,44,1,3,5,8,1
1622,Pietrek,Crowe,M,44,1978-05-30,Senior Quality Engineer,Null,High Net Worth,N,No,16,44,211,VIC,8.0,3910.0,1,44,2,0,16,44,2,3,8,8,2
2100,Der,Blatcher,M,34,1978-05-30,Marketing Assistant,IT,Mass Customer,N,No,14,44,322,VIC,9.0,3088.0,1,34,1,0,14,44,3,3,9,4,2
2053,Horatius,Dufton,M,7,1978-05-28,Null,Financial Services,Affluent Customer,N,Yes,11,45,434,QLD,7.0,4551.0,1,7,3,1,11,45,4,2,7,9,1
2699,Michal,Woltering,M,93,1978-05-25,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16,45,221,VIC,7.0,3057.0,1,93,3,1,16,45,2,3,7,10,3
2149,Lana,Druce,F,26,1978-05-19,Professor,Null,High Net Worth,N,No,6,45,444,NSW,10.0,2210.0,0,26,2,0,6,45,4,1,10,8,1
3273,Darline,Alpes,F,72,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11,45,244,VIC,12.0,3175.0,0,72,1,0,11,45,2,3,12,3,3
1850,Dare,Wasling,M,4,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7,45,244,NSW,9.0,2155.0,1,4,2,0,7,45,2,1,9,10,1
1863,Adelbert,Doelle,M,10,1978-05-11,VP Product Management,Telecommunications,High Net Worth,N,No,20,45,334,NSW,1.0,2820.0,1,10,2,0,20,45,3,1,1,1,1
1727,Everard,,M,43,1978-05-10,Assistant Media Planner,Entertainment,High Net Worth,N,No,6,45,243,NSW,12.0,2230.0,1,43,2,0,6,45,2,1,12,3,2
3097,Alessandro,Casley,M,2,1978-05-09,Actuary,Financial Services,Affluent Customer,N,Yes,19,45,212,NSW,5.0,2170.0,1,2,3,1,19,45,2,1,5,9,1
1206,Lucina,Metcalf,F,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13,45,211,VIC,5.0,3429.0,0,13,1,0,13,45,2,3,5,9,1
3177,Titos,Scanes,M,93,1978-05-07,Database Administrator IV,Null,Affluent Customer,N,No,6,45,242,NSW,10.0,2085.0,1,93,3,0,6,45,2,1,10,8,3
3422,Lucine,Virgin,F,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5,45,322,NSW,10.0,2155.0,0,38,1,0,5,45,3,1,10,10,2
1266,Harry,,M,68,1978-05-02,Human Resources Manager,Health,Mass Customer,N,Yes,10,45,113,QLD,1.0,4610.0,1,68,1,1,10,45,1,2,1,7,3
2925,Henderson,Sloey,M,36,1978-05-02,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,19,45,122,NSW,8.0,2259.0,1,36,3,1,19,45,1,1,8,9,2
1332,Garek,De la Barre,M,87,1978-05-01,Technical Writer,Null,Mass Customer,N,Yes,12,45,344,VIC,10.0,3977.0,1,87,1,1,12,45,3,3,10,8,3
498,EmMe,Sketcher,F,58,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10,45,444,NSW,3.0,2447.0,0,58,2,1,10,45,4,1,3,10,0
1762,Gaye,Steutly,F,49,1978-04-30,Research Assistant II,Health,Mass Customer,N,Yes,18,45,344,VIC,9.0,3039.0,0,49,1,1,18,45,3,3,9,7,2
789,Gabrielle,Giraudot,F,69,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14,45,443,NSW,11.0,2126.0,0,69,3,1,14,45,4,1,11,10,3
80,Pablo,Small,M,11,1978-04-24,Data Coordiator,Entertainment,Mass Customer,N,No,13,45,344,VIC,1.0,3561.0,1,11,1,0,13,45,3,3,1,3,1
747,Eula,Bruni,F,91,1978-04-24,Database Administrator II,Null,Mass Customer,N,No,7,45,311,NSW,11.0,2229.0,0,91,1,0,7,45,3,1,11,8,3
2935,Jessi,Aldwich,F,41,1978-04-23,Null,Manufacturing,Mass Customer,N,No,17,45,442,NSW,9.0,2199.0,0,41,1,0,17,45,4,1,9,10,2
1258,Nefen,Ferriere,M,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,6,45,244,QLD,1.0,4720.0,1,89,1,0,6,45,2,2,1,10,3
585,Tiphany,Bonnier,F,66,1978-04-20,Pharmacist,Health,Mass Customer,N,Yes,10,45,143,QLD,4.0,4179.0,0,66,1,1,10,45,1,2,4,7,0
1364,Selby,Cabbell,M,99,1978-04-20,Junior Executive,Manufacturing,Mass Customer,N,No,21,45,222,VIC,6.0,3222.0,1,99,1,0,21,45,2,3,6,10,3
2723,Morganne,Smitham,F,71,1978-04-20,Associate Professor,Manufacturing,Mass Customer,N,Yes,18,45,344,NSW,9.0,2148.0,0,71,1,1,18,45,3,1,9,10,3
248,Inger,Eskell,F,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,N,Yes,12,45,143,NSW,10.0,2102.0,0,76,3,1,12,45,1,1,10,7,3
1578,Andreas,Bazely,M,60,1978-04-14,Null,Health,High Net Worth,N,Yes,11,45,444,NSW,8.0,2112.0,1,60,2,1,11,45,4,1,8,7,0
2144,Maureene,Kingstne,F,12,1978-04-11,Office Assistant IV,Property,Mass Customer,N,Yes,9,45,244,NSW,4.0,2650.0,0,12,1,1,9,45,2,1,4,5,1
2545,Grayce,Aumerle,F,33,1978-04-11,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16,45,112,VIC,2.0,3995.0,0,33,1,1,16,45,1,3,2,10,2
2340,Joachim,Amer,M,33,1978-03-29,Research Assistant IV,Health,Mass Customer,N,Yes,16,45,444,QLD,7.0,4070.0,1,33,1,1,16,45,4,2,7,7,2
3354,Ollie,Restorick,M,18,1978-03-27,Null,Manufacturing,Mass Customer,N,Yes,11,45,111,VIC,10.0,3161.0,1,18,1,1,11,45,1,3,10,10,1
2039,Laureen,Blower,F,38,1978-03-26,Senior Developer,IT,High Net Worth,N,Yes,7,45,122,NSW,8.0,2528.0,0,38,2,1,7,45,1,1,8,4,2
64,Gerek,Yve,M,73,1978-03-25,Legal Assistant,IT,High Net Worth,N,No,4,45,421,VIC,8.0,3752.0,1,73,2,0,4,45,4,3,8,4,3
2689,Tore,Doerr,M,17,1978-03-23,Senior Developer,Null,Mass Customer,N,No,10,45,421,VIC,2.0,3922.0,1,17,1,0,10,45,4,3,2,8,1
745,Dotty,Maylott,F,84,1978-03-22,Null,Manufacturing,Mass Customer,N,Yes,13,45,422,QLD,5.0,4305.0,0,84,1,1,13,45,4,2,5,10,3
1195,Ally,Folliott,F,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18,45,323,VIC,8.0,3043.0,0,0,1,0,18,45,3,3,8,1,1
2316,Vernen,Bourgaize,M,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,45,221,VIC,6.0,3223.0,1,79,3,1,11,45,2,3,6,9,3
2871,Hubie,Keld,M,49,1978-03-20,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15,45,332,NSW,12.0,2047.0,1,49,2,1,15,45,3,1,12,3,2
1669,Jabez,Glasspoole,M,74,1978-03-18,VP Accounting,Financial Services,High Net Worth,N,Yes,21,45,233,NSW,11.0,2155.0,1,74,2,1,21,45,2,1,11,9,3
2990,Brice,Martinuzzi,M,65,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,N,No,8,45,442,NSW,12.0,2066.0,1,65,2,0,8,45,4,1,12,2,0
2065,Silvio,Henrichs,M,66,1978-03-13,Technical Writer,Retail,Mass Customer,N,Yes,12,45,122,NSW,9.0,2170.0,1,66,1,1,12,45,1,1,9,6,0
3194,Hakeem,Bernardinelli,M,38,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11,45,112,QLD,9.0,4870.0,1,38,1,0,11,45,1,2,9,10,2
760,Shamus,Fyndon,M,46,1978-03-02,Assistant Professor,Null,Mass Customer,N,Yes,18,45,344,NSW,9.0,2540.0,1,46,1,1,18,45,3,1,9,8,2
1173,Gertie,Chaim,F,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16,45,111,NSW,7.0,2127.0,0,58,2,0,16,45,1,1,7,6,0
1239,Carroll,Cobbin,M,9,1978-02-28,Null,Null,Mass Customer,N,Yes,17,45,341,QLD,7.0,4122.0,1,9,1,1,17,45,3,2,7,8,1
2400,Lindsay,Stollsteiner,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,N,Yes,22,45,344,QLD,11.0,4218.0,1,73,1,1,22,45,3,2,11,5,3
2256,Mara,Rosterne,F,28,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,15,45,111,NSW,9.0,2560.0,0,28,1,0,15,45,1,1,9,6,1
1471,Berri,Farr,F,88,1978-02-24,Null,Financial Services,Mass Customer,N,No,15,45,424,NSW,9.0,2506.0,0,88,1,0,15,45,4,1,9,9,3
3162,Deanne,Delacour,F,76,1978-02-24,Media Manager IV,Argiculture,Mass Customer,N,Yes,15,45,112,NSW,11.0,2121.0,0,76,1,1,15,45,1,1,11,2,3
1324,Randie,Arnowitz,F,88,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,11,45,242,QLD,5.0,4020.0,0,88,1,0,11,45,2,2,5,10,3
718,Cathe,Lorriman,F,38,1978-02-18,Engineer I,Manufacturing,Mass Customer,N,Yes,7,45,342,QLD,11.0,4217.0,0,38,1,1,7,45,3,2,11,10,2
199,Verla,Alven,F,61,1978-02-13,Junior Executive,Health,Mass Customer,N,Yes,21,45,422,NSW,8.0,2138.0,0,61,1,1,21,45,4,1,8,7,0
905,Dorian,Drinkel,F,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,N,No,12,45,143,QLD,3.0,4506.0,0,41,3,0,12,45,1,2,3,10,2
726,Norma,Blackbourn,F,69,1978-02-10,Information Systems Manager,Health,Mass Customer,N,Yes,10,45,213,NSW,8.0,2766.0,0,69,1,1,10,45,2,1,8,7,3
2071,Ardis,Ramelet,F,69,1978-02-07,Null,Null,Mass Customer,N,No,10,45,343,VIC,10.0,3182.0,0,69,1,0,10,45,3,3,10,8,3
1847,Bobinette,Stanaway,F,68,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6,45,312,NSW,1.0,2665.0,0,68,1,0,6,45,3,1,1,10,0
2058,Ronna,Wickersham,F,99,1978-02-04,Database Administrator I,Argiculture,High Net Worth,N,No,7,45,143,QLD,1.0,4702.0,0,99,2,0,7,45,1,2,1,2,3
2498,Rosana,Emmatt,F,70,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,8,45,443,NSW,11.0,2093.0,0,70,2,0,8,45,4,1,11,6,3
3465,Hadria,Pizer,F,71,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,45,244,NSW,12.0,2095.0,0,71,2,1,7,45,2,1,12,10,3
634,Melonie,Zisneros,F,35,1978-01-30,Speech Pathologist,Manufacturing,Mass Customer,N,No,15,45,344,NSW,3.0,2326.0,0,35,1,0,15,45,3,1,3,10,2
884,Pepito,Lamming,M,11,1978-01-30,Web Designer IV,Property,Mass Customer,N,No,17,45,433,VIC,10.0,3191.0,1,11,1,0,17,45,4,3,10,5,1
1103,Glynnis,Sailor,F,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20,45,344,NSW,10.0,2154.0,0,76,2,1,20,45,3,1,10,9,3
1663,Analiese,Grimsditch,F,68,1978-01-30,VP Quality Control,Property,High Net Worth,N,Yes,9,45,433,NSW,10.0,2155.0,0,68,2,1,9,45,4,1,10,5,3
2124,Damien,Bartczak,M,17,1978-01-30,Null,Retail,High Net Worth,N,No,18,45,233,VIC,8.0,3037.0,1,17,2,0,18,45,2,3,8,6,1
2157,Alidia,Petyankin,F,52,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,19,45,111,QLD,8.0,4160.0,0,52,1,0,19,45,1,2,8,5,2
2463,Krystle,Jovicevic,F,54,1978-01-30,Pharmacist,Health,Mass Customer,N,No,12,45,244,VIC,10.0,3156.0,0,54,1,0,12,45,2,3,10,7,2
3146,Fredrika,Kleinmintz,F,79,1978-01-28,Project Manager,Property,Mass Customer,N,No,15,45,244,NSW,5.0,2428.0,0,79,1,0,15,45,2,1,5,5,3
1394,Freemon,Perago,M,50,1978-01-27,Null,Health,Mass Customer,N,Yes,8,45,121,VIC,9.0,3140.0,1,50,1,1,8,45,1,3,9,7,2
1579,Madelaine,Siegertsz,F,40,1978-01-27,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,17,45,344,NSW,10.0,2101.0,0,40,3,1,17,45,3,1,10,9,2
424,Dennie,Eunson,M,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9,45,244,VIC,11.0,3150.0,1,77,2,0,9,45,2,3,11,7,3
1904,Nert,Muglestone,F,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14,45,211,NSW,1.0,2868.0,0,60,2,1,14,45,2,1,1,4,0
1280,Horacio,Peyntue,M,71,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15,45,122,QLD,7.0,4350.0,1,71,2,1,15,45,1,2,7,10,3
76,Rea,Hasser,F,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18,45,442,QLD,9.0,4213.0,0,20,2,1,18,45,4,2,9,6,1
409,Tatiania,O'Kane,F,84,1978-01-23,Executive Secretary,Health,Mass Customer,N,Yes,13,45,422,NSW,9.0,2066.0,0,84,1,1,13,45,4,1,9,7,3
980,Max,Gronaver,F,19,1978-01-23,Registered Nurse,Health,Mass Customer,N,No,8,45,123,NSW,8.0,2289.0,0,19,1,0,8,45,1,1,8,7,1
2011,Guthrie,MacAne,M,68,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Yes,12,45,111,NSW,12.0,2068.0,1,68,2,1,12,45,1,1,12,10,3
1852,Darby,Shailer,F,22,1978-01-21,Research Associate,Manufacturing,Affluent Customer,N,No,18,45,124,VIC,6.0,3029.0,0,22,3,0,18,45,1,3,6,10,1
3085,Kaleb,Eslemont,M,91,1978-01-21,Accountant IV,Null,Affluent Customer,N,No,5,45,322,VIC,8.0,3910.0,1,91,3,0,5,45,3,3,8,8,3
2336,Karney,Labrone,M,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,No,17,45,244,NSW,8.0,2566.0,1,59,3,0,17,45,2,1,8,7,0
1845,Pascal,Veronique,M,34,1978-01-16,General Manager,Financial Services,Mass Customer,N,No,6,45,344,NSW,12.0,2125.0,1,34,1,0,6,45,3,1,12,9,2
1827,Stormie,Smyth,F,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18,45,323,QLD,4.0,4504.0,0,92,3,1,18,45,3,2,4,6,3
